date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:54:41	5388/5388	---M--	200	added ('OK')	image/png	etag:%2205e93dc6a-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/icons/dotted-layer.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/icons/dotted-layer.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/css/main.css)
10:54:42	3491/3491	---M--	200	added ('OK')	image/png	etag:%2205e93dc54-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/logo-2.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/logo-2.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-2.html)
10:54:45	293485/293485	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc66-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/background/2.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/background/2.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/)
10:54:46	45953/45953	---M--	200	added ('OK')	image/png	etag:%2205e93dc6b-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/icons/waves-shape.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/icons/waves-shape.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/css/main.css)
10:54:55	54257/54257	---M--	200	added ('OK')	image/png	etag:%2205e93dc69-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/main-slider/content-image.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/main-slider/content-image.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-2.html)
10:54:55	53373/53373	---M--	200	added ('OK')	image/png	etag:%2205e93dc70-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/education-1.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/education-1.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-2.html)
10:54:55	520717/520717	---M-Z	200	added ('OK')	application/javascript	etag:%2205e93dc59-0;gz%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/js/jquery-ui.js	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/js/jquery-ui.js	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/)
10:55:03	46125/46125	---M--	200	added ('OK')	image/png	etag:%2205e93dc66-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/background/pattern-1.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/background/pattern-1.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-2.html)
10:55:03	54282/54282	---M--	200	added ('OK')	image/png	etag:%2205e93dc75-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/program.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/program.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-2.html)
10:55:04	5320/5320	---M--	200	added ('OK')	image/png	etag:%2205e93dc75-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/price-icon-1.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/price-icon-1.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-2.html)
10:55:05	7685/7685	---M--	200	added ('OK')	image/png	etag:%2205e93dc76-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/price-icon-2.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/price-icon-2.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-2.html)
10:55:06	6980/6980	---M--	200	added ('OK')	image/png	etag:%2205e93dc76-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/price-icon-3.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/price-icon-3.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-2.html)
10:55:06	160427/160427	---M--	200	added ('OK')	image/png	etag:%2205e93dc69-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/main-slider/1.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/main-slider/1.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-2.html)
10:55:07	3480/3480	---M--	200	added ('OK')	image/png	etag:%2205e93dc55-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/footer-logo-2.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/footer-logo-2.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-2.html)
10:55:07	3480/3480	---M--	200	added ('OK')	image/png	etag:%2205e93dc55-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/logo-4.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/logo-4.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-3.html)
10:55:12	105027/105027	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc6f-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/video-image.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/video-image.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-2.html)
10:55:12	47071/47071	---M--	200	added ('OK')	image/png	etag:%2205e93dc66-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/background/pattern-2.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/background/pattern-2.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-2.html)
10:55:13	2049/2049	---M--	200	added ('OK')	image/png	etag:%2205e93dc6b-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/icons/icon-4.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/icons/icon-4.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-3.html)
10:55:14	707/707	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Jan%202021%2005:25:14%20GMT	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/education-2.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/education-2.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-3.html)
10:55:16	59396/59396	---M--	200	added ('OK')	image/png	etag:%2205e93dc68-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/main-slider/pattern-layer-1.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/main-slider/pattern-layer-1.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-3.html)
10:55:17	5208/5208	---M--	200	added ('OK')	image/png	etag:%2205e93dc6b-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/icons/icon-5.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/icons/icon-5.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-3.html)
10:55:19	5357/5357	---M--	200	added ('OK')	image/png	etag:%2205e93dc6b-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/icons/dotted-layer-1.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/icons/dotted-layer-1.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-3.html)
10:55:21	86837/86837	---M--	200	added ('OK')	image/png	etag:%2205e93dc68-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/main-slider/pattern-layer-2.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/main-slider/pattern-layer-2.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-3.html)
10:55:22	19910/19910	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc74-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/institute-1.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/institute-1.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-3.html)
10:55:23	707/707	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Jan%202021%2005:25:22%20GMT	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/education-3.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/education-3.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-3.html)
10:55:23	60193/60193	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc71-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/education-2.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/education-2.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-3.html)
10:55:24	5026/5026	---M--	200	added ('OK')	image/png	etag:%2205e93dc6b-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/icons/dotted-layer-2.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/icons/dotted-layer-2.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-3.html)
10:55:24	19179/19179	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc74-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/institute-3.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/institute-3.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-3.html)
10:55:25	2008/2008	---M--	200	added ('OK')	image/png	etag:%2205e93dc6b-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/icons/icon-6.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/icons/icon-6.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-3.html)
10:55:26	6340/6340	---M--	200	added ('OK')	image/png	etag:%2205e93dc6c-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/icons/dotted-layer-3.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/icons/dotted-layer-3.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-3.html)
10:55:26	3502/3502	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc78-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/author-10.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/author-10.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-3.html)
10:55:27	4564/4564	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc77-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/author-11.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/author-11.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-3.html)
10:55:27	2470/2470	---M--	200	added ('OK')	image/png	etag:%2205e93dc6b-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/icons/icon-7.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/icons/icon-7.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-3.html)
10:55:28	2382/2382	---M--	200	added ('OK')	image/png	etag:%2205e93dc6a-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/icons/icon-8.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/icons/icon-8.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-3.html)
10:55:28	1131/1131	---M--	200	added ('OK')	image/png	etag:%2205e93dc6a-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/icons/icon-9.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/icons/icon-9.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-3.html)
10:55:29	5369/5369	---M--	200	added ('OK')	image/png	etag:%2205e93dc78-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/price-icon-4.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/price-icon-4.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/price.html)
10:55:29	50088/50088	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc71-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/education-3.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/education-3.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-3.html)
10:55:30	7697/7697	---M--	200	added ('OK')	image/png	etag:%2205e93dc77-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/price-icon-5.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/price-icon-5.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/price.html)
10:55:30	6723/6723	---M--	200	added ('OK')	image/png	etag:%2205e93dc77-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/price-icon-6.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/price-icon-6.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/price.html)
10:55:31	5346/5346	---M--	200	added ('OK')	image/png	etag:%2205e93dc54-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/logo-3.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/logo-3.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/comming-soon.html)
10:55:31	8308/8308	---M-Z	200	added ('OK')	application/javascript	etag:%2205e93dc58-0;gz%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/js/jquery.countdown.js	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/js/jquery.countdown.js	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/comming-soon.html)
10:55:33	9500/9500	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc6d-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-6.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-6.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/course.html)
10:55:33	26025/26025	---M--	200	added ('OK')	image/png	etag:%2205e93dc66-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/background/pattern-3.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/background/pattern-3.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/comming-soon.html)
10:55:34	14647/14647	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc6d-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-7.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-7.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/course.html)
10:55:35	7481/7481	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc78-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-8.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-8.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/course.html)
10:55:36	11666/11666	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc77-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-9.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-9.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/course.html)
10:55:36	11763/11763	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc75-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-10.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-10.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/course.html)
10:55:37	14778/14778	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc74-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-11.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-11.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/course.html)
10:55:38	10761/10761	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc73-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-12.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-12.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/course.html)
10:55:38	10418/10418	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc74-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-13.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-13.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/course.html)
10:55:39	207329/207329	---M--	200	added ('OK')	image/png	etag:%2205e93dc69-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/main-slider/content-image-2.png	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/main-slider/content-image-2.png	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/index-3.html)
10:55:39	10644/10644	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc72-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-14.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-14.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/course.html)
10:55:41	21981/21981	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc72-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-15.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-15.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/course.html)
10:55:42	14550/14550	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc73-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-17.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-17.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/course.html)
10:55:42	15598/15598	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc71-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-18.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-18.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/course-list.html)
10:55:43	31118/31118	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc73-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-16.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-16.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/course.html)
10:55:44	11799/11799	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc6f-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-20.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-20.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/course-list.html)
10:55:45	15454/15454	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc6f-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-21.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-21.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/course-list.html)
10:55:45	21985/21985	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc72-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-19.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-19.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/course-list.html)
10:55:46	20790/20790	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc6f-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-22.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-22.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/course-list.html)
10:55:47	19461/19461	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2029%20Jan%202021%2005:25:46%20GMT	https://player.vimeo.com/api/player.js	C:/My%20Web%20Sites/bootcamp/player.vimeo.com/api/player.js	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/course-lesson.html)
10:55:47	14550/14550	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc71-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-24.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-24.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/course-list.html)
10:55:48	29071/29071	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc70-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-23.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/course-23.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/course-list.html)
10:55:48	14977/14977	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc6f-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/student-1.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/student-1.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/course-lesson.html)
10:55:49	14466/14466	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc6f-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/student-2.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/student-2.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/course-lesson.html)
10:55:50	11125/11125	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc6d-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-2.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-2.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/books.html)
10:55:50	18369/18369	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc74-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/video-image-1.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/video-image-1.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/course-detail.html)
10:55:50	14657/14657	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc6c-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-1.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-1.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/books.html)
10:55:51	13231/13231	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc6d-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-3.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-3.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/books.html)
10:55:51	9273/9273	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc6e-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-4.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-4.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/books.html)
10:55:51	7977/7977	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc6e-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-5.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-5.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/books.html)
10:55:52	13512/13512	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc6e-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-6.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-6.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/books.html)
10:55:53	10446/10446	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc6e-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-7.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-7.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/books.html)
10:55:53	13483/13483	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc75-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-8.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-8.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/books.html)
10:55:53	6797/6797	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc76-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-9.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-9.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/books.html)
10:55:53	5534/5534	---M--	200	added ('OK')	image/jpeg	etag:%2205e93dc72-0;;;%22	http://demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-10.jpg	C:/My%20Web%20Sites/bootcamp/demo.auburnforest.com/html/bootcamp/bootcamp/images/resource/book-10.jpg	(from http://demo.auburnforest.com/html/bootcamp/bootcamp/books.html)
